Date,ShareLink,ShareCommentary,SharedURL,MediaURL,Visibility
2019-09-05 11:21:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6575336954278277120,"Een nieuw boek van Rutger Bregman, deze voorpublicatie vind ik werkelijk schitterend. Durven we ons mensbeeld bij te stellen en by default uitgaan van het goede in elk van ons?",,,MEMBER_NETWORK
2019-08-29 23:14:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6572979575930793984,"https://lnkd.in/d2uJ5GX Als kind speelde ik Space Quest. Kan mij nog herinneren dat ik in die virtuele wereld verbaast was dat ik in een toekomstige Radio Shack een harde schijf van 1 TB kon kopen voor een paar dollar. Ondenkbaar, gegeven mijn x286 PC met paar honderd MB (geloof ik).  Dat is nu realiteit.""
""""
""En nu heb ik hetzelfde gevoel, maar dan andersom: spelers die in een rij staan in een virtuele wereld om te mogen spelen. Bizar hoe de virtuele en reële wereld in elkaar overvloeien.",,,MEMBER_NETWORK
2019-08-17 18:21:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6568557141844652032,"Werkelijk schitterend en scherp geformuleerd. Een oproep aan iedereen om de impact van data en algoritmes nu echt in het publieke domein te bespreken, met o.a. het gedachtegoed van Weber, Sen, Bauman en Arendt als inspiratiebron.",,,MEMBER_NETWORK
2019-08-03 09:10:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6563345221206192128,Great talk on state-of-the art neural networks. Also great to see that the good ol' Fourier transform is making its way into CNNs.,,,MEMBER_NETWORK
2019-07-18 18:23:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6557686086800326656,"Geduld is een schone zaak: inmiddels vier jaar geleden dat ik met Arne Heneweer, Jan van Lith en Kirsten de Groot aan de slag ging om uitkomstmetingen ook prospectief te gebruiken voor transparante indicatiestelling van cataract en heup- en knieartrose bij wat nu Bergman Clinics B.V. is. Nu hebben we dit voor het eerst grootschalig toegepast in de eerste lijn. Mooie opstap naar het nieuwe project met PATIENT+ om keuzehulpen voor de eerstelijn verder te ontwikkelen met behulp van uitkomstinformatie!",,,MEMBER_NETWORK
2019-07-02 12:32:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6551799618059984896,"https://lnkd.in/e2iPdD5 Never had the need to use this, but looks really cool. Can't wait to get my hands dirty. Wonder which use-cases in healthcare might benefit most from this new technique?",https://dl.acm.org/citation.cfm?id=3314221.3314642,,MEMBER_NETWORK
2019-06-30 11:51:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6551064623813054464,Nice to read 'The Turing Way' from The Alan Turing Institute as an approach to reproducible science. #science #datamodeling,,,MEMBER_NETWORK
2019-06-19 07:53:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6547018341112967168,Op uitnodiging van Aldert de Jongste mag ik vandaag aanschuiven bij een expert panel bij VWS om nieuwe maatschappelijke verdienmodellen voor data te verkennen. Veel zin in!,,,MEMBER_NETWORK
2019-06-11 19:19:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6544291985799340032,We are a tactile species ... ,,,MEMBER_NETWORK
2019-06-07 19:10:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6542839977045217281,"Speechless, touching to see that even the winner is moved to tears ...",,,MEMBER_NETWORK
2019-05-21 05:08:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6536467488522190848,https://lnkd.in/eKFVdH5 Op uitnodiging van Uzay Kaymak geef ik op 5 juni een gastcollege bij het TU/e Data Science Center. Ik kijk er naar uit om mijn ervaringen uit de praktijk te delen over de implementatie van een data infrastructuur en analyse platform bij zorgaanbieders. Interesse? Het college is toegankelijk voor het publiek. #datamodeling #businessanalytics #college #platform ,,,MEMBER_NETWORK
2019-05-16 17:03:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6534835470038298624,"https://lnkd.in/eK6q-fD""
""Ik word hier blij van en hoop dat we met elkaar het systeem zodanig kunnen aanpassen zodat initiatieven als Voeding Leeft mainstream wordt. Chapeau Barbara Kerstens!",https://www.nrc.nl/nieuws/2019/05/15/diabeteszorg-kan-beter-en-jaarlijks-miljarden-goedkoper-a3960379,,MEMBER_NETWORK
2019-05-16 17:03:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6534835470038298624,"https://lnkd.in/eK6q-fD""
""Ik word hier blij van en hoop dat we met elkaar het systeem zodanig kunnen aanpassen zodat initiatieven als Voeding Leeft mainstream wordt. Chapeau Barbara Kerstens!",https://www.nrc.nl/nieuws/2019/05/15/diabeteszorg-kan-beter-en-jaarlijks-miljarden-goedkoper-a3960379,https://images.nrc.nl/EPRHMHcCiXAOkXZRNV1WZTxflZM=/1280x/filters:no_upscale()/s3/static.nrc.nl/bvhw/files/2019/05/data44744796-0cc37a.jpg,MEMBER_NETWORK
2019-05-16 17:03:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6534835470038298624,"https://lnkd.in/eK6q-fD""
""Ik word hier blij van en hoop dat we met elkaar het systeem zodanig kunnen aanpassen zodat initiatieven als Voeding Leeft mainstream wordt. Chapeau Barbara Kerstens!",https://www.nrc.nl/nieuws/2019/05/15/diabeteszorg-kan-beter-en-jaarlijks-miljarden-goedkoper-a3960379,https://images.nrc.nl/ukDOkCf-crIAqpDKvwVTeJYPJs8=/640x384/smart/filters:no_upscale()/s3/static.nrc.nl/bvhw/files/2019/04/0604zat-medicijnen-web.jpg,MEMBER_NETWORK
2019-04-16 14:27:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6523924615323017216,https://lnkd.in/e9AzHuc Hier moet ik toch wel een beetje om gniffelen ...,,,MEMBER_NETWORK
2019-04-08 19:47:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6521106188266930176,Geniaal: Robin Hood spelen met de AVG in de hand. Wat als je inderdaad met veel Uber chauffeurs iedereen zijn eigen data laat opvragen en vervolgens combineren?! Data to the people! #responsibleai,,,MEMBER_NETWORK
2019-04-04 17:47:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6519626229186916353,"Topvrouw AFM stopt en gaat pabo doen: 'Ik wil betekenis op individueel niveau' - https://nos.nl/l/2279003 Inspirerend om te zien. Het verschil maken hoeft niet alleen op 'systeem-niveau' maar kan juist ook heel direct op persoonsniveau. Helaas is de marktwaarde van het laatste aanmerkelijk lager, wat ik een reële tekortkoming vind van ons huidige systeem. Lovenswaardig Merel van Vroonhoven, en van alle anderen zoals Martijn Graat die (deels) voor de klas gaan staan!",,,MEMBER_NETWORK
2019-04-03 21:24:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6519318646072897536,#nowords,,,MEMBER_NETWORK
2019-03-23 07:42:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6515125478683140096,"De roep om democratisering van data wordt steeds groter. Het is een wrange constatering dat 'privacyschending het belangrijkste verdienmodel is van het surveillancekapitalisme', zoals Dirk Helbing stelt. Dit versterkt de angst voor gebruik van data voor publieke voorzieningen, zoals de zorg. Ik hoop dat oplossing zoals Solid en het Nederlandse https://lnkd.in/ee3U8uv in de komende jaren meer gebruikt gaan worden.",https://www.nrc.nl/nieuws/2019/03/22/de-digitale-samenleving-heeft-een-nieuwe-infrastructuur-nodig-a3954264,https://images.nrc.nl/kiSCCiRjSSSH49f-xjAKb0Sh2Os=/1280x/filters:no_upscale()/s3/static.nrc.nl/images/gn4/stripped/data42514831-5eb4a2.jpg,MEMBER_NETWORK
2019-03-23 07:42:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6515125478683140096,"De roep om democratisering van data wordt steeds groter. Het is een wrange constatering dat 'privacyschending het belangrijkste verdienmodel is van het surveillancekapitalisme', zoals Dirk Helbing stelt. Dit versterkt de angst voor gebruik van data voor publieke voorzieningen, zoals de zorg. Ik hoop dat oplossing zoals Solid en het Nederlandse https://lnkd.in/ee3U8uv in de komende jaren meer gebruikt gaan worden.",https://www.nrc.nl/nieuws/2019/03/22/de-digitale-samenleving-heeft-een-nieuwe-infrastructuur-nodig-a3954264,,MEMBER_NETWORK
2019-03-20 18:26:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6514200334305423360,"https://lnkd.in/efTvi8R""
""Amazing, in many different ways.",,,MEMBER_NETWORK
2019-03-12 12:24:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6511210193475428354,"Een beweging op gang brengen begint soms met een wild idee. Samen met Cees van Kemenade, Piet Stam en Barry Egberts van Equalis en Josine van der Brug van Data Just right, hebben we het project Data Donata ingediend bij het SIDN fonds voor het thema #responsibleai. Vond het leuk om na te denken hoe we het probleem van veilig data delen in zorgketens kunnen oplossen. Ik denk dat dimensionality reduction een passende oplossing is om verticaal gepartitioneerde data verantwoord te delen. Ter leering ende vermaeck de video pitch van onze aanvraag. Ik hoop dat collega data scientists mij vergeven dat voor de zoveelste keer de iris dataset wordt gebruikt om iets uit het machine learning werkveld uit te leggen aan een niet-technisch publiek ... 😀https://lnkd.in/e6fJ_cH",,,MEMBER_NETWORK
2019-03-06 06:30:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6508946655402950656,"https://lnkd.in/ghEGurQ I think a 'data commons' is a necessity if we want to do 'good with data'. The current status quo just doesn't cut it, by a long way ...",,,MEMBER_NETWORK
2019-02-28 08:19:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6506799836250075136,Jelle Scheurwater @Jan van Lith,,,MEMBER_NETWORK
2019-02-15 11:44:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6502140346003189760,"Vanmorgen een presentatie gegeven op het Trimbos-instituut over inzet van machine learning voor samen beslissen in de spreekkamer. Zeer interessante discussie, met veel experts uit het veld, hoe dit voor betere mentale gezondheid gebruikt kan worden. Dank aan Ben Wijnen, PhD en kasper van mens voor de uitnodiging!",,,MEMBER_NETWORK
2019-02-11 08:12:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6500637382201655296,Relevant werk om machine learning meer in het publieke en sociale domein toe te passen!,,,MEMBER_NETWORK
2019-02-08 21:08:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6499745680096059393,"https://lnkd.in/egPBaQT Schitterend om te lezen, data science meets investigative journalism",,,MEMBER_NETWORK
2019-02-08 15:54:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6499666567620554753,"Old school statistics vs. new machine learning approaches. Just goes to show that robust, traditional statistical methods go a long way. Call it AI, call it BI, call it whatever you like ... ",https://thenewstack.io/when-holt-winters-is-better-than-machine-learning/,https://media.licdn.com/media-proxy/ext?w=539&h=702&f=n&hash=ktFfZWaF2x38jt6HkPk1sbCYXf4%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6plxVU1hQk7quWvlux50wJTI2TD2X1AnS1-NWBaWjpe9jffbrz9gsWKzFQzlVrPK_wH3S-DNPifA,MEMBER_NETWORK
2019-02-08 15:54:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6499666567620554753,"Old school statistics vs. new machine learning approaches. Just goes to show that robust, traditional statistical methods go a long way. Call it AI, call it BI, call it whatever you like ... ",https://thenewstack.io/when-holt-winters-is-better-than-machine-learning/,https://media.licdn.com/media-proxy/ext?w=974&h=474&f=n&hash=Ir0iPWPs9uEFmdYcYNdBMBNmP0Y%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6plxVU1hQk7quWvlux50wJTI2TD2X1AnS1-NWBaWjpe9jfK-anpwgQLjFYzlJuOqf8EXSwE438dd0,MEMBER_NETWORK
2019-02-08 15:54:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6499666567620554753,"Old school statistics vs. new machine learning approaches. Just goes to show that robust, traditional statistical methods go a long way. Call it AI, call it BI, call it whatever you like ... ",https://thenewstack.io/when-holt-winters-is-better-than-machine-learning/,,MEMBER_NETWORK
2019-01-15 05:48:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6490816851919073280,,,,MEMBER_NETWORK
2019-01-08 19:36:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6488488487875072000,Interesting read on algorithmic fairness ,,,MEMBER_NETWORK
2018-12-03 17:15:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6475406880532426752,Refreshing to see not all US-based companies have such poor tax-discipline ... ,,,MEMBER_NETWORK
2018-11-28 21:43:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6473662494664589313,"Always nice to see analytics applied to the arts, in this case the structural narrative of movies. Four acts seems to be the predominant template, where each act correlates to specific use of luminosity, shot duration, music etc.""
""https://lnkd.in/dPuQwMa",https://link.springer.com/article/10.3758/s13423-016-1051-4,,MEMBER_NETWORK
2018-11-27 12:38:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6473162881914466304,We zijn op zoek naar nieuwe collega's voor onze scrum teams!,,,MEMBER_NETWORK
2018-11-20 18:39:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6470717043007115264,"Although not necessarily a 'new' insight, it's good to see one of the founding fathers of the modern computer era explain it so clearly",,,MEMBER_NETWORK
2018-11-16 16:16:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6469231597198602240,The Correspondent goes international! Great initiative seeking crowd-funding.,https://thecorrespondent.com/,,MEMBER_NETWORK
2018-11-15 05:48:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6468711043743965184,Share the love!!,,,MEMBER_NETWORK
2018-11-08 16:12:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6466331394611113986,"An interesting discussion and first steps towards a collaboration between TU/e and Mediquest!""
""https://lnkd.in/dkFJu95 #healthcare #machinelearning ",https://twitter.com/pvgorp/status/1052147400343732225?s=20,,MEMBER_NETWORK
2018-11-08 16:12:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6466331394611113986,"An interesting discussion and first steps towards a collaboration between TU/e and Mediquest!""
""https://lnkd.in/dkFJu95 #healthcare #machinelearning ",https://twitter.com/pvgorp/status/1052147400343732225?s=20,https://media.licdn.com/media-proxy/ext?w=1200&h=900&f=n&hash=0U4a%2FFTXjpXYEJ7TwncPZRpAg2I%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R66kQhU1gso7anPrkC9q0pCQYvdTUThBSP_q7foBQaYery4Oqz75Ao,MEMBER_NETWORK
2018-11-01 22:58:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6463896941934768128,https://lnkd.in/eZYZqnc Awesome ... ,http://www.ehealthnews.eu/research/5665-stanford-apple-describe-heart-study-with-over-400-000-participants,,MEMBER_NETWORK
2018-10-18 21:37:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6458803060360691713,"So is it just me, or are other people excited too that pandas 1.0 is expected in January 2019, including None-types for integers ... whoohoo! https://lnkd.in/er_M_AG",https://youtu.be/hK6o_TDXXN8,,MEMBER_NETWORK
2018-10-18 21:37:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6458803060360691713,"So is it just me, or are other people excited too that pandas 1.0 is expected in January 2019, including None-types for integers ... whoohoo! https://lnkd.in/er_M_AG",https://youtu.be/hK6o_TDXXN8,https://media.licdn.com/media-proxy/ext?w=1280&h=720&f=n&hash=uWcL4gazf%2BOLUrmnOPzTVQvYxE8%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6j3QIOyxEmrq2OoACm7QhPbtTTPVTVM03U8srdMT-rLISLLOTw4QFSZnZBxw,MEMBER_NETWORK
2018-10-16 15:49:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6457990822867582976,"De eerste sprint en hackathon is achter de rug. Komende jaren werken wij, samen met onze partners, aan technieken om meer gepaste verwijzingen te realiseren tussen de huisartsen en ziekenhuizen. ",,,MEMBER_NETWORK
2018-10-16 13:23:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6457954013043314688,Hoe kunnen we machine learning inzetten als katalysator voor uitkomstgerichte zorg? Donderdag 8 november geef ik hierover een presentatie op het Data Driven Healthcare congres. Ik zie je graag om 11 uur in zaal 5. #healthcare #machinelearning https://lnkd.in/e9T5-3W,https://www.mobilehealthcare.nl/data-driven-healthcare/,,MEMBER_NETWORK
2018-10-05 11:25:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6453938101986349056,"Gradually more successful implementations of personalized medicine are emerging. Dimitris Bertsimas has shown that good results can be obtained for diabetes using nearest neighbour clustering. I think this is promising, since these models are more readily explained to doctors and patients compared to neural nets.",http://www.mit.edu/~dbertsim/papers/HealthCare/Personalized%20Diabetes%20Management%20Using%20Electronic%20Medical%20Records.pdf,,MEMBER_NETWORK
2018-09-26 14:00:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6450715402782666753,We zijn nog steeds op zoek naar nieuwe collega's!,,,MEMBER_NETWORK
2018-09-15 06:53:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6446621840075956224,Een genuanceerd pleidooi om de 'organische zoektocht' naar goede modellen voor uitkomstgerichte zorg voort te zetten. Ook voor de GGZ.,,,MEMBER_NETWORK
2018-09-07 09:45:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6443765978512781312,"We zoeken uitbreiding van ons data science team, op verschillende niveaus. Ben je geïnteresseerd, of ken je iemand? Dan hoor ik het graag. #datascience https://lnkd.in/d_9G7KY",https://www.jobbird.com/nl/vacatures/?keyword=mediquest&country=nl&distance=0,https://media.licdn.com/media-proxy/ext?w=200&h=200&f=n&hash=qszCBNUoIyvOdTgd4tahRKS%2F%2B3I%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6gnBkYyw4l87qOv0634QlFSY3eTGP-GXC0vYzeNCiuOtmBLPa-8V0Tey0Dkww0YJz3HXCwTNrAdN2wftRzi5btJZHkNF5WOkV4lWdI,MEMBER_NETWORK
2018-09-07 09:45:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6443765978512781312,"We zoeken uitbreiding van ons data science team, op verschillende niveaus. Ben je geïnteresseerd, of ken je iemand? Dan hoor ik het graag. #datascience https://lnkd.in/d_9G7KY",https://www.jobbird.com/nl/vacatures/?keyword=mediquest&country=nl&distance=0,,MEMBER_NETWORK
2018-09-07 09:45:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6443765978512781312,"We zoeken uitbreiding van ons data science team, op verschillende niveaus. Ben je geïnteresseerd, of ken je iemand? Dan hoor ik het graag. #datascience https://lnkd.in/d_9G7KY",https://www.jobbird.com/nl/vacatures/?keyword=mediquest&country=nl&distance=0,https://media.licdn.com/media-proxy/ext?w=200&h=200&f=n&hash=e582tG%2BfKbodLTcekuNS7LRgVl8%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6gnBkYyw4l87qOv0634QlFSY3eTGP-GXC0vYzeNCiuOtmBLPa-8V0WfSUEkQM1YJz3HXCwTNrAdN2wfN93iZfkLJHhNlVQOUljy3lB6w,MEMBER_NETWORK
2018-09-04 07:11:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6442639978907332608,"https://lnkd.in/dmN7Xag""
""""
""Of course we all like to focus on the funky bits of machine learning. Doesn't every data scientist aspire to become a Kaggle Master? ""
""""
""Yet, in real life, getting 0.01 improvement on your performance metric may actually be too much of a good thing. Eliminating technical debt due to epsilon-features, pipeline jungles and entanglement are often the key challenges in the day-to-day trenches of getting ML models in production. This paper by Google provides an  interesting overview of common causes of technical debt, and pointers how to avoid them.",https://ai.google/research/pubs/pub43146,,MEMBER_NETWORK
2018-08-31 07:26:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6441194256756408320,Een mooi nieuw curriculum voor data science in healthcare. Ik kijk uit naar de informatieavond. Meer Pythonista's in de zorg!,,,MEMBER_NETWORK
2018-08-30 16:46:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6440972709479346177,,,,MEMBER_NETWORK
2018-08-22 21:18:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6438142138239721472,Absolutely marvelous ...,,,MEMBER_NETWORK
2018-08-14 22:19:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6435258338975449088,"Nice, practical and widely applicable. At Mediquest we are developing ZorgRank (using the same analogy as TextRank) to generate better recommendations for patients with referrals from primary to secondary care.",https://nlpforhackers.io/textrank-text-summarization/,,MEMBER_NETWORK
2018-08-14 22:19:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6435258338975449088,"Nice, practical and widely applicable. At Mediquest we are developing ZorgRank (using the same analogy as TextRank) to generate better recommendations for patients with referrals from primary to secondary care.",https://nlpforhackers.io/textrank-text-summarization/,,MEMBER_NETWORK
2018-08-14 21:51:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6435251291139637248,I miss him ... 😉,,,MEMBER_NETWORK
2018-08-14 21:40:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6435248593346523136,,https://www.weforum.org/agenda/2018/08/economic-policy-for-artificial-intelligence/,,MEMBER_NETWORK
2018-08-14 21:40:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6435248593346523136,,https://www.weforum.org/agenda/2018/08/economic-policy-for-artificial-intelligence/,https://media.licdn.com/media-proxy/ext?w=1008&h=435&f=n&hash=vjtl10YcToJ61fAsSApcuDBk3rA%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6rgAgf1g9v96uHol2l6QlIV4WTA3LlAnb2r8rZPSa-LNiDKPD28TJUD2x7zQVYHrjZEWuLROb7bOOlBoAI7feTRdObcDYiZBgzjyRw24M3NEEB-562Ag,MEMBER_NETWORK
2018-08-02 20:47:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6430886605006995456,https://lnkd.in/gBvuMZC Truly amazing and inspiring. Machine learning is child's play compared to the abstract spaces Scholze is working on. So what use would p-adic neural networks have? https://lnkd.in/g8w9QBd,https://plus.maths.org/content/ps,,MEMBER_NETWORK
2018-07-26 06:24:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6428132652959825920,Zie jij data science ook als katalysator voor uitkomstgerichte zorg? Wij zoeken analisten en ontwikkelaars op alle niveaus. https://lnkd.in/gg6zpdb,https://home.mediquest.nl/over-ons/werken-bij/,https://media.licdn.com/media-proxy/ext?w=1440&h=797&f=n&hash=sK%2FjZ%2FWF1nKlpgzW8Png%2FDQ48So%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6inBYfjBEk5KeQuEqj8AlJSc3LEi3yBHvur4vEfzKpJZiOLfG-pl0XcDMBlxtsJrrtB3OzR9HleNKrEogk3cageNT6bBcB,MEMBER_NETWORK
2018-07-26 06:24:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6428132652959825920,Zie jij data science ook als katalysator voor uitkomstgerichte zorg? Wij zoeken analisten en ontwikkelaars op alle niveaus. https://lnkd.in/gg6zpdb,https://home.mediquest.nl/over-ons/werken-bij/,,MEMBER_NETWORK
2018-07-20 21:43:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6426189695935344640,Treffend!,,,MEMBER_NETWORK
2018-07-18 21:07:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6425455882510888960,"For one of our projects, I was looking to combine hierarchical modelling (aka mixed effect model) with the nonlinearity of random forests. Glad to find Manifold developed Mixed Effect Random Forests in Python to tackle this. Excellent!",,,MEMBER_NETWORK
2018-07-17 22:01:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6425107046718332928,"Nice new course, especially like the focus on Python (rather than R).",http://www.jads.nl/data-science-in-health.html?utm_source=linkedin&utm_medium=post-egge&utm_campaign=datascience-health,https://media.licdn.com/media-proxy/ext?w=527&h=470&f=n&hash=CZLsmXlVokPdG3paf8yTsgEKWJM%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta9Er0Ua9hFUQwxgyrqCN4lqg6EhGQZGTUC-gRCa1-MqCYXTrec_bea3z4R5PJnlC0xlrIq_5E3T8RsrtfMi-IMEp3sa5YMi3ZxUDJB85lXBw48MyPlcupZM,MEMBER_NETWORK
2018-07-17 22:01:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6425107046718332928,"Nice new course, especially like the focus on Python (rather than R).",http://www.jads.nl/data-science-in-health.html?utm_source=linkedin&utm_medium=post-egge&utm_campaign=datascience-health,,MEMBER_NETWORK
2018-07-17 22:01:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6425107046718332928,"Nice new course, especially like the focus on Python (rather than R).",http://www.jads.nl/data-science-in-health.html?utm_source=linkedin&utm_medium=post-egge&utm_campaign=datascience-health,https://media.licdn.com/media-proxy/ext?w=579&h=1000&f=n&hash=Y3q8ov%2F48T3F35AAp1UUGBiQBSI%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta9Er0Ua9hFUQwxgyrqCN4lqg6EhGQZGTUC-gRCa1-MqCYXTrec_bea34-gtJL25Q0FxrLO33AHS4T8r2ft6AIp4o3Im_ZMc,MEMBER_NETWORK
2018-07-16 16:00:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6424653916910219264,An inspiration for us all!!,,,MEMBER_NETWORK
2018-07-12 20:46:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6423276098817191936,Excellent explanation how neural networks can be made more understandable.,,,MEMBER_NETWORK
2018-07-10 07:04:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6422344622747512833,,,,MEMBER_NETWORK
2018-06-29 13:01:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6418448126587265024,Inspiring new applications in healthcare on Google Cloud Platform. What would it take to pilot the FHIR API within the Dutch MedMij system?,https://www.blog.google/products/google-cloud/google-cloud-healthcare-new-apis-customers-partners-and-security-updates/,,MEMBER_NETWORK
2018-06-29 13:01:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6418448126587265024,Inspiring new applications in healthcare on Google Cloud Platform. What would it take to pilot the FHIR API within the Dutch MedMij system?,https://www.blog.google/products/google-cloud/google-cloud-healthcare-new-apis-customers-partners-and-security-updates/,https://media.licdn.com/media-proxy/ext?w=300&h=171&f=n&hash=tkPe5LKn7%2BrPZptr%2BgiWpGFydAs%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R65hxQIwxskrqmOoki84UZXTJGSAW_8RHLtr4edJSmwK5uALq_h4Q9KIW9ZjURwILu3GW2wRcb_NP2cHcEC0tS2e42YbxEDOER4iGhXoYJraQF35cToFeX3,MEMBER_NETWORK
